DADAYIDF,Cnt4,72,回数データ５,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Cnt5,73,回数データ６,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Brk0_HMStart,74,休憩１開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk0_HMEnd,75,休憩１終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk1_HMStart,76,休憩２開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk1_HMEnd,77,休憩２終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk2_HMStart,78,休憩３開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk2_HMEnd,79,休憩３終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk3_HMStart,80,休憩４開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk3_HMEnd,81,休憩４終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk4_HMStart,82,休憩５開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk4_HMEnd,83,休憩５終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk5_HMStart,84,休憩６開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Brk5_HMEnd,85,"休憩６終了時刻	",0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,EXT0_HMStart,86,時間外時間帯１開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT0_HMEnd,87,時間外時間帯１終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT0_RZ,88,時間外時間帯１事由コード,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,24,0,0,0,0,0,0
DADAYIDF,EXT1_HMStart,89,時間外時間帯２開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT1_HMEnd,90,時間外時間帯２終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT1_RZ,91,時間外時間帯２事由コード,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,24,0,0,0,0,0,0
DADAYIDF,EXT2_HMStart,92,時間外時間帯３開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT2_HMEnd,93,時間外時間帯３終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT2_RZ,94,時間外時間帯３事由コード,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,24,0,0,0,0,0,0
DADAYIDF,EXT3_HMStart,95,時間外時間帯４開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT3_HMEnd,96,時間外時間帯４終了時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
DADAYIDF,EXT3_RZ,97,時間外時間帯４事由コード,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,24,0,0,0,0,0,0
DADAYIDF,EXT4_HMStart,98,時間外時間帯５開始時刻,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,22,0,0,0,0,0,0
